"recordid","date","full_name","last","first","Payee_NamL","Expn_Dscr","baldesig","elected_to_office","incumb","office_type_fin","Filer_ID","Filer_NamL","From_Date","Thru_Date","Rec_Type","Tran_ID","Entity_Cd","Payee_NamF","Expn_Date","Expn_Code","Amount"
201802125,2018-11-06,"Sue Himmelrich","Himmelrich","Sue","Political Data, Inc.","Data for Mailers, Postcards & Doorhangers/Support/ Pam O'Connor, Sue Himmelrich, Kevin McKeown, Greg Morena, Ben Allen & Richard Bloom","Councilmember/Nonprofit Attorney",TRUE,NA,"City Council","1225795","Santa Monica Police Officers Association for a Better Community",2018-10-21,2018-12-31,"EXPN","EXP45881","OTH",NA,2018-10-30,"IND",1093.71
201802125,2018-11-06,"Sue Himmelrich","Himmelrich","Sue","Santa Monica Daily Press, Inc.","Newspaper Ads/Support/ Pam O'Connor, Sue Himmelrich, Kevin McKeown & Greg Morena","Councilmember/Nonprofit Attorney",TRUE,NA,"City Council","1225795","Santa Monica Police Officers Association for a Better Community",2018-07-01,2018-10-20,"EXPN","EXP45669","OTH",NA,2018-10-15,"IND",3500
201802125,2018-11-06,"Sue Himmelrich","Himmelrich","Sue","Sue Himmelrich for City Council 2018",NA,"Councilmember/Nonprofit Attorney",TRUE,NA,"City Council","1225795","Santa Monica Police Officers Association for a Better Community",2018-07-01,2018-10-20,"EXPN","EXP45664","COM",NA,2018-10-15,"CTB",340
201802125,2018-11-06,"Sue Himmelrich","Himmelrich","Sue","T/O Printing, Mailing & Direct Solutions, Inc.","Printing and Postage for Mailers, Postcards & Doorhangers/Support/ Pam O'Connor, Sue Himmelrich, Kevin McKeown, Greg Morena, Ben Allen & Richard Bloom","Councilmember/Nonprofit Attorney",TRUE,NA,"City Council","1225795","Santa Monica Police Officers Association for a Better Community",2018-07-01,2018-10-20,"EXPN","EXP45657","OTH",NA,2018-10-05,"IND",23071.94
201802127,2018-11-06,"Greg Morena","Morena","Greg","Blair","Design for Mailers, Postcards & Doorhangers/Support/ Pam O'Connor, Sue Himmelrich, Kevin McKeown, Greg Morena, Ben Allen & Richard Bloom","Small Business Owner",TRUE,NA,"City Council","1225795","Santa Monica Police Officers Association for a Better Community",2018-10-21,2018-12-31,"EXPN","EXP45885","IND","Michele",2018-11-02,"IND",4071.42
201802127,2018-11-06,"Greg Morena","Morena","Greg","Political Data, Inc.","Data for Mailers, Postcards & Doorhangers/Support/ Pam O'Connor, Sue Himmelrich, Kevin McKeown, Greg Morena, Ben Allen & Richard Bloom","Small Business Owner",TRUE,NA,"City Council","1225795","Santa Monica Police Officers Association for a Better Community",2018-10-21,2018-12-31,"EXPN","EXP45881","OTH",NA,2018-10-30,"IND",1093.71
201802127,2018-11-06,"Greg Morena","Morena","Greg","Greg Morena for Santa Monica City Council 2018",NA,"Small Business Owner",TRUE,NA,"City Council","1225795","Santa Monica Police Officers Association for a Better Community",2018-07-01,2018-10-20,"EXPN","EXP45666","COM",NA,2018-10-15,"CTB",340
201802127,2018-11-06,"Greg Morena","Morena","Greg","Santa Monica Daily Press, Inc.","Newspaper Ads/Support/ Pam O'Connor, Sue Himmelrich, Kevin McKeown & Greg Morena","Small Business Owner",TRUE,NA,"City Council","1225795","Santa Monica Police Officers Association for a Better Community",2018-07-01,2018-10-20,"EXPN","EXP45669","OTH",NA,2018-10-15,"IND",3500
201802127,2018-11-06,"Greg Morena","Morena","Greg","T/O Printing, Mailing & Direct Solutions, Inc.","Printing and Postage for Mailers, Postcards & Doorhangers/Support/ Pam O'Connor, Sue Himmelrich, Kevin McKeown, Greg Morena, Ben Allen & Richard Bloom","Small Business Owner",TRUE,NA,"City Council","1225795","Santa Monica Police Officers Association for a Better Community",2018-07-01,2018-10-20,"EXPN","EXP45657","OTH",NA,2018-10-05,"IND",23071.94
201802126,2018-11-06,"Kevin McKeown","McKeown","Kevin","Blair","Design for Mailers, Postcards & Doorhangers/Support/ Pam O'Connor, Sue Himmelrich, Kevin McKeown, Greg Morena, Ben Allen & Richard Bloom","Education Consultant/Councilmember",TRUE,NA,"City Council","1225795","Santa Monica Police Officers Association for a Better Community",2018-10-21,2018-12-31,"EXPN","EXP45885","IND","Michele",2018-11-02,"IND",4071.42
201802126,2018-11-06,"Kevin McKeown","McKeown","Kevin","Political Data, Inc.","Data for Mailers, Postcards & Doorhangers/Support/ Pam O'Connor, Sue Himmelrich, Kevin McKeown, Greg Morena, Ben Allen & Richard Bloom","Education Consultant/Councilmember",TRUE,NA,"City Council","1225795","Santa Monica Police Officers Association for a Better Community",2018-10-21,2018-12-31,"EXPN","EXP45881","OTH",NA,2018-10-30,"IND",1093.71
201802126,2018-11-06,"Kevin McKeown","McKeown","Kevin","Santa Monica Daily Press, Inc.","Newspaper Ads/Support/ Pam O'Connor, Sue Himmelrich, Kevin McKeown & Greg Morena","Education Consultant/Councilmember",TRUE,NA,"City Council","1225795","Santa Monica Police Officers Association for a Better Community",2018-07-01,2018-10-20,"EXPN","EXP45669","OTH",NA,2018-10-15,"IND",3500
201802126,2018-11-06,"Kevin McKeown","McKeown","Kevin","T/O Printing, Mailing & Direct Solutions, Inc.","Printing and Postage for Mailers, Postcards & Doorhangers/Support/ Pam O'Connor, Sue Himmelrich, Kevin McKeown, Greg Morena, Ben Allen & Richard Bloom","Education Consultant/Councilmember",TRUE,NA,"City Council","1225795","Santa Monica Police Officers Association for a Better Community",2018-07-01,2018-10-20,"EXPN","EXP45657","OTH",NA,2018-10-05,"IND",23071.94
201802129,2018-11-06,"Pam O'Connor","O'Connor","Pam","Blair","Design for Mailers, Postcards & Doorhangers/Support/ Pam O'Connor, Sue Himmelrich, Kevin McKeown, Greg Morena, Ben Allen & Richard Bloom","Councilmember/Urban Planner",FALSE,NA,"City Council","1225795","Santa Monica Police Officers Association for a Better Community",2018-10-21,2018-12-31,"EXPN","EXP45885","IND","Michele",2018-11-02,"IND",4071.42
201802129,2018-11-06,"Pam O'Connor","O'Connor","Pam","Political Data, Inc.","Data for Mailers, Postcards & Doorhangers/Support/ Pam O'Connor, Sue Himmelrich, Kevin McKeown, Greg Morena, Ben Allen & Richard Bloom","Councilmember/Urban Planner",FALSE,NA,"City Council","1225795","Santa Monica Police Officers Association for a Better Community",2018-10-21,2018-12-31,"EXPN","EXP45881","OTH",NA,2018-10-30,"IND",1093.71
201802129,2018-11-06,"Pam O'Connor","O'Connor","Pam","Re-Elect Councilmember Pam O'Connor 2018",NA,"Councilmember/Urban Planner",FALSE,NA,"City Council","1225795","Santa Monica Police Officers Association for a Better Community",2018-07-01,2018-10-20,"EXPN","EXP45665","COM",NA,2018-10-15,"CTB",340
201802129,2018-11-06,"Pam O'Connor","O'Connor","Pam","Santa Monica Daily Press, Inc.","Newspaper Ads/Support/ Pam O'Connor, Sue Himmelrich, Kevin McKeown & Greg Morena","Councilmember/Urban Planner",FALSE,NA,"City Council","1225795","Santa Monica Police Officers Association for a Better Community",2018-07-01,2018-10-20,"EXPN","EXP45669","OTH",NA,2018-10-15,"IND",3500
201802129,2018-11-06,"Pam O'Connor","O'Connor","Pam","T/O Printing, Mailing & Direct Solutions, Inc.","Printing and Postage for Mailers, Postcards & Doorhangers/Support/ Pam O'Connor, Sue Himmelrich, Kevin McKeown, Greg Morena, Ben Allen & Richard Bloom","Councilmember/Urban Planner",FALSE,NA,"City Council","1225795","Santa Monica Police Officers Association for a Better Community",2018-07-01,2018-10-20,"EXPN","EXP45657","OTH",NA,2018-10-05,"IND",23071.94
201802130,2018-11-06,"Ashley Powell","Powell","Ashley",NA,NA,"Nonprofit Event Planner",FALSE,NA,"City Council",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201802124,2018-11-06,"Scott Bellomo","Bellomo","Scott",NA,NA,"Businessman",FALSE,NA,"City Council",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201802128,2018-11-06,"Geoffrey Neri","Neri","Geoffrey",NA,NA,"Attorney-At-Law",FALSE,NA,"City Council",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
